,AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
703,126034,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126034,Mullus,"Linnaeus, 1758",accepted,NA,180,Genus,126034,Mullus,"Linnaeus, 1758",125547,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Mullus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Mullus Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126034 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126034,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
704,126079,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126079,Pagellus,"Valenciennes, 1830",accepted,NA,180,Genus,126079,Pagellus,"Valenciennes, 1830",125564,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Pagellus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Pagellus Valenciennes, 1830. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126079 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126079,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
705,126088,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126088,Lumpenus,"Reinhardt, 1836",accepted,NA,180,Genus,126088,Lumpenus,"Reinhardt, 1836",267124,Animalia,Chordata,Actinopterygii,Perciformes,Stichaeidae,Lumpenus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Lumpenus Reinhardt, 1836. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126088 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126088,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
706,126104,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126104,Lycodes,"Reinhardt, 1831",accepted,NA,180,Genus,126104,Lycodes,"Reinhardt, 1831",267127,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Lycodes,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Lycodes Reinhardt, 1831. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126104 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126104,1,1,0,0,NA,exact,2014-11-21T13:09:37.943Z
707,126109,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126109,Arnoglossus,"Bleeker, 1862",accepted,NA,180,Genus,126109,Arnoglossus,"Bleeker, 1862",125576,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Bothidae,Arnoglossus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Arnoglossus Bleeker, 1862. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126109 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126109,1,1,0,0,NA,exact,2014-11-21T13:09:37.943Z
708,126125,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126125,Zeugopterus,"Gottsche, 1835",accepted,NA,180,Genus,126125,Zeugopterus,"Gottsche, 1835",125580,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Zeugopterus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Zeugopterus Gottsche, 1835. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126125 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126125,1,1,0,0,NA,exact,2014-11-21T13:09:37.943Z
709,126127,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126127,Buglossidium,"Chabanaud, 1930",accepted,NA,180,Genus,126127,Buglossidium,"Chabanaud, 1930",125581,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Buglossidium Chabanaud, 1930. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126127 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126127,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
710,126129,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126129,Microchirus,"Bonaparte, 1833",accepted,NA,180,Genus,126129,Microchirus,"Bonaparte, 1833",125581,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Microchirus Bonaparte, 1833. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126129 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126129,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
711,126131,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126131,Pegusa,"Günther, 1862",accepted,NA,180,Genus,126131,Pegusa,"Günther, 1862",125581,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Pegusa,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Pegusa Günther, 1862. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126131 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126131,1,1,0,0,NA,exact,2014-11-21T13:09:37.943Z
712,126132,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126132,Solea,"Quensel, 1806",accepted,NA,180,Genus,126132,Solea,"Quensel, 1806",125581,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Solea,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Solea Quensel, 1806. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126132 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126132,1,1,0,0,NA,exact,2014-11-21T13:09:37.943Z
713,126141,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126141,Salmo,"Linnaeus, 1758",accepted,NA,180,Genus,126141,Salmo,"Linnaeus, 1758",154188,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Salmo Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126141 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126141,1,1,1,0,NA,exact,2014-11-21T13:09:37.943Z
714,126144,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126144,Agonus,"Bloch & Schneider, 1801",accepted,NA,180,Genus,126144,Agonus,"Bloch & Schneider, 1801",267135,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Agonidae,Agonus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Agonus Bloch & Schneider, 1801. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126144 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126144,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
715,126148,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126148,Cottus,"Linnaeus, 1758",accepted,NA,180,Genus,126148,Cottus,"Linnaeus, 1758",125589,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Cottus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Cottus Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126148 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126148,1,1,1,0,NA,exact,2014-11-21T13:09:37.943Z
716,126152,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126152,Myoxocephalus,"Tilesius, 1811",accepted,NA,180,Genus,126152,Myoxocephalus,"Tilesius, 1811",125589,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Myoxocephalus Tilesius, 1811. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126152 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126152,1,1,1,0,NA,exact,2014-11-21T13:09:37.943Z
717,126154,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126154,Triglops,"Reinhardt, 1830",accepted,NA,180,Genus,126154,Triglops,"Reinhardt, 1830",125589,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Triglops,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Triglops Reinhardt, 1830. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126154 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126154,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
718,126160,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126160,Liparis,"Scopoli, 1777",accepted,NA,180,Genus,126160,Liparis,"Scopoli, 1777",234519,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Liparis Scopoli, 1777. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126160 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126160,1,1,0,0,NA,exact,2014-11-21T13:09:37.943Z
719,126161,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126161,Paraliparis,"Collett, 1879",accepted,NA,180,Genus,126161,Paraliparis,"Collett, 1879",234519,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Paraliparis,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Paraliparis Collett, 1879. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126161 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126161,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
720,126171,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126171,Scorpaena,"Linnaeus, 1758",accepted,NA,180,Genus,126171,Scorpaena,"Linnaeus, 1758",154409,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaena,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Scorpaena Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126171 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126171,1,1,0,0,NA,exact,2014-11-21T13:09:37.943Z
721,126175,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126175,Sebastes,"Cuvier, 1829",accepted,NA,180,Genus,126175,Sebastes,"Cuvier, 1829",154407,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Sebastes Cuvier, 1829. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126175 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126175,1,1,0,0,NA,exact,2014-11-21T13:09:37.943Z
722,126178,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126178,Chelidonichthys,"Kaup, 1873",accepted,NA,180,Genus,126178,Chelidonichthys,"Kaup, 1873",125598,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Chelidonichthys Kaup, 1873. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126178 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126178,1,1,0,0,NA,exact,2014-11-21T13:09:37.943Z
723,126179,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126179,Lepidotrigla,"Günther, 1860",accepted,NA,180,Genus,126179,Lepidotrigla,"Günther, 1860",125598,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Lepidotrigla,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Lepidotrigla Günther, 1860. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126179 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126179,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
724,126180,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126180,Trigla,"Linnaeus, 1758",accepted,NA,180,Genus,126180,Trigla,"Linnaeus, 1758",125598,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Trigla,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Trigla Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126180 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126180,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
725,126181,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126181,Melamphaes,"Günther, 1864",accepted,NA,180,Genus,126181,Melamphaes,"Günther, 1864",125599,Animalia,Chordata,Actinopterygii,Stephanoberyciformes,Melamphaidae,Melamphaes,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Melamphaes Günther, 1864. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126181 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126181,1,1,0,0,NA,exact,2014-11-21T13:09:37.943Z
726,126187,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126187,Cyclothone,"Goode & Bean, 1883",accepted,NA,180,Genus,126187,Cyclothone,"Goode & Bean, 1883",125601,Animalia,Chordata,Actinopterygii,Stomiiformes,Gonostomatidae,Cyclothone,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Cyclothone Goode & Bean, 1883. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126187 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126187,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
727,126189,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126189,Gonostoma,"Rafinesque, 1810",accepted,NA,180,Genus,126189,Gonostoma,"Rafinesque, 1810",125601,Animalia,Chordata,Actinopterygii,Stomiiformes,Gonostomatidae,Gonostoma,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Gonostoma Rafinesque, 1810. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126189 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126189,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
728,126196,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126196,Argyropelecus,"Cocco, 1829",accepted,NA,180,Genus,126196,Argyropelecus,"Cocco, 1829",154225,Animalia,Chordata,Actinopterygii,Stomiiformes,Sternoptychidae,Argyropelecus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Argyropelecus Cocco, 1829. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126196 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126196,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
729,126197,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126197,Maurolicus,"Cocco, 1838",accepted,NA,180,Genus,126197,Maurolicus,"Cocco, 1838",154224,Animalia,Chordata,Actinopterygii,Stomiiformes,Sternoptychidae,Maurolicus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Maurolicus Cocco, 1838. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126197 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126197,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
730,126204,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126204,Borostomias,"Regan, 1908",accepted,NA,180,Genus,126204,Borostomias,"Regan, 1908",154228,Animalia,Chordata,Actinopterygii,Stomiiformes,Stomiidae,Borostomias,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Borostomias Regan, 1908. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126204 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126204,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
731,126220,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126220,Stomias,"Cuvier, 1816",accepted,NA,180,Genus,126220,Stomias,"Cuvier, 1816",154227,Animalia,Chordata,Actinopterygii,Stomiiformes,Stomiidae,Stomias,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Stomias Cuvier, 1816. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126220 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126220,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
732,126222,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126222,Macroramphosus,"Lacepède, 1803",accepted,NA,180,Genus,126222,Macroramphosus,"Lacepède, 1803",154403,Animalia,Chordata,Actinopterygii,Syngnathiformes,Centriscidae,Macroramphosus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Macroramphosus Lacepède, 1803. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126222 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126222,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
733,126224,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126224,Hippocampus,"Rafinesque, 1810",accepted,NA,180,Genus,126224,Hippocampus,"Rafinesque, 1810",154406,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Hippocampus Rafinesque, 1810. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126224 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126224,1,1,0,0,NA,exact,2014-11-21T13:09:37.943Z
734,126227,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126227,Syngnathus,"Linnaeus, 1758",accepted,NA,180,Genus,126227,Syngnathus,"Linnaeus, 1758",154405,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Syngnathus Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126227 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126227,1,1,1,0,NA,exact,2014-11-21T13:09:37.943Z
735,126228,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126228,Balistes,"Linnaeus, 1758",accepted,NA,180,Genus,126228,Balistes,"Linnaeus, 1758",125607,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Balistidae,Balistes,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Balistes Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126228 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126228,1,0,0,0,NA,exact,2014-11-21T13:09:37.943Z
736,126279,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126279,Acipenser sturio,"Linnaeus, 1758",accepted,NA,220,Species,126279,Acipenser sturio,"Linnaeus, 1758",125618,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Acipenser sturio Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126279 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126279,1,1,1,0,NA,exact,2008-01-15T17:27:08.177Z
737,126281,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126281,Anguilla anguilla,"(Linnaeus, 1758)",accepted,NA,220,Species,126281,Anguilla anguilla,"(Linnaeus, 1758)",125620,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Anguilla anguilla (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126281 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126281,1,1,1,0,NA,exact,2008-01-15T17:27:08.177Z
738,126285,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126285,Conger conger,"(Linnaeus, 1758)",accepted,NA,220,Species,126285,Conger conger,"(Linnaeus, 1758)",125624,Animalia,Chordata,Actinopterygii,Anguilliformes,Congridae,Conger,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Conger conger (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126285 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126285,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
739,126287,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126287,Gnathophis mystax,"(Delaroche, 1809)",accepted,NA,220,Species,126287,Gnathophis mystax,"(Delaroche, 1809)",125625,Animalia,Chordata,Actinopterygii,Anguilliformes,Congridae,Gnathophis,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Gnathophis mystax (Delaroche, 1809). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126287 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126287,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
740,126292,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126292,Nessorhamphus ingolfianus,"(Schmidt, 1912)",accepted,NA,220,Species,126292,Nessorhamphus ingolfianus,"(Schmidt, 1912)",125630,Animalia,Chordata,Actinopterygii,Anguilliformes,Derichthyidae,Nessorhamphus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Nessorhamphus ingolfianus (Schmidt, 1912). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126292 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126292,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
741,126306,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126306,Nemichthys scolopaceus,"Richardson, 1848",accepted,NA,220,Species,126306,Nemichthys scolopaceus,"Richardson, 1848",125639,Animalia,Chordata,Actinopterygii,Anguilliformes,Nemichthyidae,Nemichthys,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Nemichthys scolopaceus Richardson, 1848. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126306 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126306,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
742,126307,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126307,Facciolella oxyrhyncha,"(Bellotti, 1883)",accepted,NA,220,Species,126307,Facciolella oxyrhyncha,"(Bellotti, 1883)",125640,Animalia,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Facciolella,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Facciolella oxyrhyncha (Bellotti, 1883). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126307 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126307,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
743,126308,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126308,Nettastoma melanurum,"Rafinesque, 1810",accepted,NA,220,Species,126308,Nettastoma melanurum,"Rafinesque, 1810",125641,Animalia,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Nettastoma melanurum Rafinesque, 1810. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126308 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126308,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
744,126310,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126310,Venefica proboscidea,"(Vaillant, 1888)",accepted,NA,220,Species,126310,Venefica proboscidea,"(Vaillant, 1888)",125643,Animalia,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Venefica,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Venefica proboscidea (Vaillant, 1888). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126310 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126310,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
745,126319,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126319,Serrivomer beanii,"Gill & Ryder, 1883",accepted,NA,220,Species,126319,Serrivomer beanii,"Gill & Ryder, 1883",125650,Animalia,Chordata,Actinopterygii,Anguilliformes,Serrivomeridae,Serrivomer,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Serrivomer beanii Gill & Ryder, 1883. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126319 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126319,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
746,126325,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126325,Ilyophis blachei,"Saldanha & Merrett, 1982",accepted,NA,220,Species,126325,Ilyophis blachei,"Saldanha & Merrett, 1982",125654,Animalia,Chordata,Actinopterygii,Anguilliformes,Synaphobranchidae,Ilyophis,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Ilyophis blachei Saldanha & Merrett, 1982. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126325 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126325,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
747,126327,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126327,Simenchelys parasitica,"Gill, 1879",accepted,NA,220,Species,126327,Simenchelys parasitica,"Gill, 1879",125655,Animalia,Chordata,Actinopterygii,Anguilliformes,Synaphobranchidae,Simenchelys,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Simenchelys parasitica Gill, 1879. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126327 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126327,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
748,126328,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126328,Synaphobranchus kaupii,"Johnson, 1862",accepted,NA,220,Species,126328,Synaphobranchus kaupii,"Johnson, 1862",125656,Animalia,Chordata,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchus,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Synaphobranchus kaupii Johnson, 1862. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126328 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126328,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
749,126330,http://www.marinespecies.org/aphia.php?p=taxdetails&id=126330,Ijimaia loppei,"Roule, 1922",accepted,NA,220,Species,126330,Ijimaia loppei,"Roule, 1922",125658,Animalia,Chordata,Actinopterygii,Ateleopodiformes,Ateleopodidae,Ijimaia,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Ijimaia loppei Roule, 1922. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=126330 on 2020-03-25",urn:lsid:marinespecies.org:taxname:126330,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
